age,gender,gaming_hours,study_hours,sleep_hours,attendance,social_activity,device_usage,uso_no_gaming,stress_level,gaming_cat,grades,grades_original,flag_grades_gt100,flag_ajustado
24,Female,3.5,7.92,7.7,80.49,1.59,7.64,4.14,Medium,Medio,95.14,95.14,False,False
20,Male,6.84,8.48,4.16,70.18,2.96,11.79,4.95,High,Alto,66.94,66.94014593031294,False,True
23,Male,0.4,2.2,4.11,78.2,3.48,3.54,3.14,Medium,Bajo,54.83,54.83,False,False
22,Male,7.06,8.13,4.18,71.72,2.84,10.77,3.71,High,Alto,62.53,62.53034844502769,False,True
23,Male,6.82,4.9,8.96,97.36,1.32,8.14,1.32,Low,Alto,51.28,51.28,False,False
22,Female,4.05,1.21,8.9,96.29,1.85,7.19,3.14,Medium,Medio,59.01,59.0114673678463,False,True
18,Female,3.92,1.54,5.67,66.23,2.24,7.08,3.16,Medium,Medio,33.39,33.39,False,False
17,Female,2.89,7.1,5.45,92.9,0.07,6.95,4.06,High,Medio,83.08,83.08,False,False
22,Female,7.95,4.35,4.73,88.12,4.4,10.84,2.89,Low,Alto,25.1,25.1,False,False
18,Male,0.89,8.81,5.65,99.01,2.56,3.08,2.19,High,Bajo,100.0,100.0,False,False
18,Female,4.72,7.61,5.85,78.53,3.76,6.91,2.19,High,Medio,76.72,76.71791630980724,False,True
17,Male,5.45,1.2,7.74,88.89,0.86,7.12,1.67,Low,Medio,38.73,38.73,False,False
19,Other,7.47,7.18,8.33,80.72,2.78,11.98,4.51,Low,Alto,66.61,66.60994630451712,False,True
23,Male,6.24,2.73,7.73,62.78,4.63,10.35,4.11,Low,Alto,34.7,34.7,False,False
16,Female,5.15,4.8,7.23,61.87,1.07,9.05,3.9,Low,Medio,50.23,50.23,False,False
16,Male,0.93,6.62,7.83,64.88,1.73,4.59,3.66,Medium,Bajo,88.97,88.97,False,False
20,Male,2.99,8.85,7.69,71.85,1.94,5.83,2.84,Medium,Medio,97.7,97.7,False,False
20,Male,1.11,5.1,6.38,70.36,1.92,5.95,4.84,Medium,Bajo,84.38,84.38,False,False
16,Female,7.05,8.28,5.68,89.13,3.0,12.66,5.61,High,Alto,61.72,61.71950673844011,False,True
21,Female,6.0,8.05,5.41,88.64,1.97,9.2,3.2,High,Alto,79.14,79.13522099928684,False,True
16,Male,6.06,4.73,7.4,98.86,3.37,9.11,3.05,Low,Alto,54.43,54.43,False,False
20,Female,5.22,5.51,8.8,72.42,2.42,7.03,1.81,Low,Medio,71.92,71.92,False,False
24,Female,4.06,7.3,6.91,97.54,0.79,8.41,4.35,Medium,Medio,89.0,89.0,False,False
20,Female,1.2,1.28,8.56,84.51,4.74,4.99,3.79,Medium,Bajo,74.27,74.27,False,False
21,Female,2.64,9.02,4.07,79.81,1.2,8.58,5.94,High,Bajo,90.94,90.93566706341672,False,True
23,Male,1.1,7.93,7.97,86.71,2.81,5.02,3.92,Medium,Bajo,100.0,100.0,False,False
16,Male,5.8,3.24,8.27,88.11,0.3,8.24,2.44,Low,Alto,57.37,57.37,False,False
17,Female,1.28,9.83,7.15,66.88,4.59,5.09,3.81,Medium,Bajo,100.0,100.0,False,False
24,Female,5.62,2.61,8.67,90.07,4.64,11.54,5.92,Low,Alto,40.7,40.7,False,False
18,Other,5.54,9.23,6.95,89.01,1.82,10.16,4.62,Low,Alto,96.91,96.9112046824434,False,True
21,Female,3.67,3.92,5.2,99.9,0.6,5.31,1.64,Medium,Medio,62.0,62.0,False,False
20,Male,1.08,7.87,5.08,96.48,3.85,3.8,2.72,High,Bajo,99.9,99.9,False,False
17,Female,2.52,5.11,6.78,87.39,1.31,5.01,2.49,Medium,Bajo,77.95,77.9548155461802,False,True
22,Male,2.56,7.63,8.53,88.49,3.5,7.84,5.28,Medium,Bajo,100.0,100.0,False,False
19,Other,5.6,2.4,4.36,97.84,4.58,9.66,4.06,Low,Alto,32.39,32.39,False,False
16,Male,0.91,3.43,7.02,98.69,2.95,5.96,5.05,Medium,Bajo,74.21,74.21,False,False
19,Female,6.63,1.9,7.85,93.08,4.31,8.51,1.88,Low,Alto,25.9,25.9,False,False
21,Female,6.09,8.79,4.58,90.7,1.12,11.63,5.54,High,Alto,78.09,78.08514057166538,False,True
22,Male,1.49,3.67,4.58,64.45,4.55,2.78,1.29,Medium,Bajo,56.08,56.08,False,False
22,Male,5.75,7.25,5.83,93.21,1.13,8.62,2.87,High,Alto,66.79,66.78765430391987,False,True
22,Female,5.35,8.38,5.37,70.13,1.13,6.42,1.07,High,Medio,85.38,85.37809269072731,False,True
18,Female,5.98,9.11,4.99,82.55,4.4,7.9,1.92,High,Alto,78.68,78.68364110012325,False,True
21,Male,1.51,1.96,4.99,76.21,2.77,7.32,5.81,Medium,Bajo,48.74,48.74,False,False
23,Female,1.26,9.04,4.65,73.82,4.0,2.65,1.39,High,Bajo,99.38,99.38360270900402,False,True
19,Female,1.89,2.78,7.05,72.41,4.01,3.62,1.73,Medium,Bajo,63.5,63.5,False,False
23,Male,2.93,7.63,7.44,94.22,3.23,8.55,5.62,Medium,Medio,90.79,90.79,False,False
17,Male,6.35,7.56,7.51,90.77,0.95,10.9,4.55,Low,Alto,87.01,87.00756780001232,False,True
24,Female,5.9,1.08,6.66,80.94,3.46,8.93,3.03,Low,Alto,27.39,27.39,False,False
24,Female,7.4,2.99,8.76,86.58,0.32,8.74,1.34,Low,Alto,46.14,46.14188630185993,False,True
23,Female,0.47,5.43,8.4,99.38,1.0,5.4,4.93,Medium,Bajo,94.03,94.03,False,False
16,Female,0.09,4.78,8.79,75.9,3.21,3.55,3.46,Medium,Bajo,92.37,92.37,False,False
17,Male,5.59,9.27,5.94,82.04,4.54,8.21,2.62,High,Alto,89.97,89.96769705757842,False,True
21,Male,2.23,4.24,8.39,81.34,3.86,5.03,2.8,Medium,Bajo,76.07,76.07,False,False
20,Male,2.67,9.43,7.81,97.44,1.66,6.2,3.53,Medium,Bajo,100.0,105.14667541492985,True,True
24,Male,4.37,5.13,5.7,74.06,4.12,8.13,3.76,Medium,Medio,56.98,56.98,False,False
20,Female,0.82,9.68,4.53,99.45,4.83,5.91,5.09,High,Bajo,89.0,89.0,False,False
17,Female,5.14,7.64,7.41,72.19,1.66,10.0,4.86,Low,Medio,82.55,82.55311514715149,False,True
19,Male,2.6,8.46,4.68,64.36,0.93,7.44,4.84,High,Bajo,73.61,73.61,False,False
24,Male,5.06,1.94,5.47,67.65,0.99,9.71,4.65,Low,Medio,37.92,37.9178745931105,False,True
16,Female,6.67,6.28,6.5,77.05,2.0,11.46,4.79,Low,Alto,54.7,54.7,False,False
16,Female,1.37,2.28,7.4,85.99,0.26,5.76,4.39,Medium,Bajo,68.02,68.02,False,False
22,Female,7.45,3.68,8.63,80.67,2.44,12.79,5.34,Low,Alto,37.94,37.94,False,False
18,Female,4.25,6.61,6.97,75.05,3.66,8.04,3.79,Medium,Medio,73.82,73.82,False,False
17,Female,7.38,7.54,7.36,82.48,2.65,10.98,3.6,Low,Alto,70.56,70.56322342034841,False,True
24,Female,1.66,1.35,5.55,93.55,4.85,6.17,4.51,Medium,Bajo,63.71,63.71,False,False
18,Male,4.84,5.78,7.44,93.56,2.31,6.67,1.83,Medium,Medio,75.08,75.08,False,False
17,Male,3.23,6.09,6.19,89.05,0.07,8.11,4.88,Medium,Medio,79.24,79.24,False,False
23,Male,6.19,1.71,8.28,98.1,2.35,11.87,5.68,Low,Alto,38.86,38.86,False,False
21,Female,4.85,5.51,5.96,83.61,4.65,7.33,2.48,Medium,Medio,63.49,63.49,False,False
21,Female,3.96,7.42,6.34,60.31,0.48,8.02,4.06,Medium,Medio,68.5,68.5,False,False
22,Female,7.3,1.48,6.16,71.64,1.11,8.46,1.16,Low,Alto,15.13,15.13,False,False
22,Male,3.02,7.84,8.06,73.13,3.58,7.85,4.83,Medium,Medio,77.54,77.54,False,False
21,Male,1.76,6.19,8.77,81.89,1.47,5.56,3.8,Medium,Bajo,100.0,100.0,False,False
19,Male,4.86,8.5,5.64,96.2,3.83,9.23,4.37,High,Medio,89.63,89.63,False,False
24,Male,4.99,2.96,6.38,93.52,2.1,6.7,1.71,Medium,Medio,50.17,50.17,False,False
21,Female,3.51,8.5,7.53,69.29,3.98,8.56,5.05,Medium,Medio,80.85,80.85,False,False
19,Female,3.89,1.85,8.48,80.78,2.76,6.17,2.28,Medium,Medio,52.82,52.82,False,False
18,Other,7.68,4.63,6.47,86.37,0.41,12.1,4.42,Low,Alto,37.36,37.36,False,False
19,Female,5.86,2.8,4.54,99.5,1.93,9.83,3.97,Low,Alto,36.52,36.52,False,False
18,Female,0.88,8.88,5.84,61.25,1.67,5.15,4.27,High,Bajo,100.0,100.0,False,False
17,Female,1.7,7.34,6.75,78.56,4.05,2.95,1.25,Medium,Bajo,93.95,93.95,False,False
20,Male,7.8,1.23,6.09,99.52,3.12,12.51,4.71,Low,Alto,15.14,15.14,False,False
17,Female,5.81,1.09,4.93,99.09,3.89,10.79,4.98,Low,Alto,28.79,28.79,False,False
21,Female,7.32,3.62,4.18,73.23,1.86,10.69,3.37,Low,Alto,20.09,20.09,False,False
18,Female,2.43,2.29,7.44,60.0,3.46,5.47,3.04,Medium,Bajo,58.58,58.58374600269016,False,True
21,Male,5.93,6.67,8.96,83.47,0.33,8.64,2.71,Low,Alto,63.21,63.21,False,False
24,Male,5.71,6.97,8.6,94.68,0.18,11.35,5.64,Low,Alto,81.0,81.0,False,False
16,Male,2.36,9.48,7.42,72.97,1.44,7.14,4.78,Medium,Bajo,96.88,96.88,False,False
21,Female,4.41,9.57,8.21,97.37,3.87,8.9,4.49,Medium,Medio,95.92,95.92,False,False
24,Male,5.02,6.93,5.28,73.31,2.67,10.65,5.63,Low,Medio,58.14,58.14,False,False
19,Female,3.85,1.05,7.11,84.41,2.04,6.59,2.74,Medium,Medio,37.64,37.64,False,False
17,Female,6.62,4.23,4.3,88.88,4.48,10.77,4.15,Low,Alto,38.46,38.46,False,False
19,Male,6.66,5.62,7.54,73.82,2.49,11.09,4.43,Low,Alto,54.26,54.26,False,False
16,Female,6.8,5.49,8.85,74.09,3.07,12.78,5.98,Low,Alto,56.05,56.05,False,False
18,Female,6.43,6.43,8.3,78.8,4.93,9.57,3.14,Low,Alto,66.36,66.36,False,False
24,Male,3.9,9.64,6.67,93.41,2.61,6.9,3.0,Medium,Medio,99.3,99.3,False,False
20,Female,3.05,8.97,7.94,64.03,3.92,4.47,1.42,Medium,Medio,100.0,105.12481894381676,True,True
21,Male,6.65,1.98,8.72,85.26,2.07,8.14,1.49,Low,Alto,47.16,47.16,False,False
18,Male,3.92,3.39,5.08,87.09,0.18,7.48,3.56,Medium,Medio,56.17,56.17,False,False
20,Female,1.97,8.5,7.97,82.31,4.17,3.83,1.86,Medium,Bajo,100.0,100.0,False,False
23,Female,4.06,8.42,5.35,97.43,4.72,5.42,1.36,High,Medio,80.12,80.12,False,False
21,Other,1.13,3.48,8.38,84.08,2.17,6.95,5.82,Medium,Bajo,74.24,74.24,False,False
19,Female,5.53,7.58,4.49,85.38,2.52,11.29,5.76,High,Alto,65.93,65.932558286923,False,True
17,Female,2.69,7.05,4.89,83.99,2.12,5.32,2.63,High,Bajo,82.96,82.96,False,False
24,Female,2.09,5.26,7.6,88.88,4.98,7.04,4.95,Medium,Bajo,79.79,79.79,False,False
16,Female,7.65,2.81,4.87,65.42,4.52,13.01,5.36,Low,Alto,14.04,14.04,False,False
16,Female,6.22,9.0,4.79,95.77,0.21,9.54,3.32,High,Alto,77.21,77.20749441639087,False,True
19,Male,6.3,7.1,6.78,61.7,3.9,8.42,2.12,Low,Alto,80.26,80.25833790116695,False,True
22,Female,4.99,2.52,8.17,85.63,3.0,6.64,1.65,Medium,Medio,42.22,42.22,False,False
16,Male,6.71,7.34,5.34,84.62,0.13,8.41,1.7,High,Alto,67.12,67.12487779278962,False,True
24,Female,6.07,7.67,8.21,68.32,2.22,11.05,4.98,Low,Alto,77.96,77.96111988622889,False,True
19,Male,4.79,8.98,8.04,61.63,0.75,7.71,2.92,Medium,Medio,93.36,93.36404938145633,False,True
18,Female,7.69,3.01,6.9,65.55,4.37,12.16,4.47,Low,Alto,28.63,28.633261371103472,False,True
16,Male,1.53,9.9,7.23,70.87,0.06,5.22,3.69,Medium,Bajo,100.0,100.0,False,False
19,Male,7.55,2.38,4.2,95.28,4.37,10.52,2.97,Low,Alto,17.83,17.827820242011526,False,True
24,Female,3.21,6.41,5.84,94.23,4.7,4.83,1.62,Medium,Medio,88.83,88.83,False,False
21,Male,4.23,6.91,5.32,62.55,0.36,6.9,2.67,Medium,Medio,62.62,62.62,False,False
21,Female,0.98,4.77,4.75,71.57,3.6,6.18,5.2,Medium,Bajo,68.86,68.86,False,False
16,Male,4.32,5.28,5.95,95.57,2.74,9.38,5.06,Medium,Medio,58.22,58.22,False,False
17,Male,4.89,9.02,5.77,69.47,4.77,6.03,1.14,High,Medio,65.83,65.83,False,False
21,Male,7.98,6.81,7.64,99.84,3.99,9.68,1.7,Low,Alto,52.9,52.9,False,False
17,Female,7.8,5.47,6.99,70.27,3.47,12.58,4.78,Low,Alto,42.66,42.66,False,False
18,Male,7.73,2.16,8.57,89.56,4.63,10.41,2.68,Low,Alto,31.27,31.27,False,False
19,Female,2.79,1.07,4.73,76.68,0.8,7.01,4.22,Medium,Bajo,36.32,36.32,False,False
20,Male,7.93,2.12,4.3,65.45,1.88,11.74,3.81,Low,Alto,7.04,7.04,False,False
24,Male,3.64,9.61,6.67,70.21,4.21,7.9,4.26,Medium,Medio,88.76,88.76,False,False
19,Male,6.81,7.88,4.01,87.0,0.51,8.08,1.27,High,Alto,72.32,72.32258716509979,False,True
24,Male,1.73,9.7,7.94,73.48,4.68,7.39,5.66,Medium,Bajo,100.0,100.0,False,False
18,Female,4.05,1.32,6.53,84.17,3.73,5.15,1.1,Medium,Medio,40.1,40.1,False,False
23,Female,7.73,7.12,6.44,68.22,2.2,8.77,1.04,Low,Alto,48.8,48.79752737858515,False,True
16,Female,7.58,1.4,5.81,77.94,1.69,9.71,2.13,Low,Alto,12.92,12.92,False,False
24,Male,5.47,8.04,5.87,80.49,0.74,11.44,5.97,High,Alto,83.82,83.81803362900654,False,True
24,Male,6.38,4.43,6.16,76.51,0.47,7.74,1.36,Low,Alto,40.57,40.57,False,False
17,Male,1.41,1.86,4.08,67.92,2.12,6.78,5.37,Medium,Bajo,54.74,54.74,False,False
19,Female,5.77,6.11,4.42,78.46,4.22,7.57,1.8,Low,Alto,51.49,51.49,False,False
23,Male,4.94,3.52,6.53,87.72,2.66,6.49,1.55,Medium,Medio,57.04,57.04,False,False
22,Female,0.73,6.94,4.75,98.6,2.26,5.62,4.89,Medium,Bajo,83.36,83.36,False,False
16,Male,0.91,6.92,7.89,91.58,1.6,6.14,5.23,Medium,Bajo,95.85,95.85,False,False
20,Male,0.87,7.35,5.37,66.46,0.78,5.83,4.96,High,Bajo,86.56,86.56,False,False
22,Male,5.79,9.93,4.49,70.91,4.95,8.0,2.21,High,Alto,84.03,84.02644811541781,False,True
19,Male,1.13,4.48,5.18,63.15,0.13,6.53,5.4,Medium,Bajo,68.2,68.2,False,False
16,Female,3.74,5.19,5.79,65.43,1.56,5.1,1.36,Medium,Medio,56.87,56.87,False,False
24,Male,2.86,8.24,4.18,70.03,3.85,5.57,2.71,High,Medio,77.93,77.93,False,False
20,Female,4.4,6.21,4.71,67.98,2.6,7.72,3.32,Medium,Medio,65.18,65.18,False,False
17,Male,5.65,1.34,5.62,68.55,1.57,6.99,1.34,Low,Alto,14.18,14.18,False,False
23,Female,5.48,8.59,5.55,69.23,4.96,9.38,3.9,High,Alto,74.85,74.8472501484439,False,True
17,Male,4.12,1.46,8.0,72.03,3.1,7.92,3.8,Medium,Medio,45.1,45.1,False,False
18,Female,3.71,2.54,8.22,65.02,1.48,9.67,5.96,Medium,Medio,47.9,47.9,False,False
16,Female,3.18,1.92,4.97,71.11,4.24,7.29,4.11,Medium,Medio,40.61,40.61,False,False
17,Other,6.9,1.7,4.62,87.54,0.75,9.89,2.99,Low,Alto,16.57,16.56957957190751,False,True
22,Male,2.65,1.23,7.17,69.46,2.32,7.6,4.95,Medium,Bajo,52.72,52.72264087650508,False,True
17,Female,2.07,1.5,8.02,66.87,4.2,4.74,2.67,Medium,Bajo,53.84,53.84,False,False
21,Male,5.95,4.98,8.82,62.71,4.92,9.61,3.66,Low,Alto,54.92,54.92,False,False
18,Male,2.88,3.28,4.03,80.0,1.92,4.16,1.28,Medium,Medio,59.4,59.4,False,False
19,Male,6.78,2.14,6.07,93.68,0.69,9.39,2.61,Low,Alto,25.84,25.84,False,False
23,Male,2.62,6.93,7.67,62.36,2.83,6.26,3.64,Medium,Bajo,75.86,75.86,False,False
18,Other,5.62,3.04,8.14,81.69,4.72,10.13,4.51,Low,Alto,53.62,53.62,False,False
21,Male,0.36,1.17,4.31,86.02,3.33,1.86,1.5,Medium,Bajo,27.32,27.32,False,False
16,Female,3.08,4.77,7.4,83.7,3.01,8.07,4.99,Medium,Medio,69.42,69.42,False,False
22,Female,2.75,3.79,5.44,95.1,1.55,8.25,5.5,Medium,Bajo,62.28,62.28,False,False
23,Female,6.53,3.87,4.37,94.66,3.03,8.94,2.41,Low,Alto,31.02,31.02,False,False
23,Female,7.74,5.01,6.45,62.29,4.42,12.57,4.83,Low,Alto,31.01,31.01,False,False
18,Male,3.69,7.02,4.79,74.44,1.88,5.59,1.9,High,Medio,66.19,66.19,False,False
16,Female,6.6,6.55,7.69,86.83,1.21,10.22,3.62,Low,Alto,53.49,53.49,False,False
24,Male,5.6,9.44,7.71,98.1,2.4,10.59,4.99,Low,Alto,100.0,106.3943009843576,True,True
21,Female,7.74,5.66,8.21,92.19,1.88,10.67,2.93,Low,Alto,54.67,54.67,False,False
24,Female,6.49,5.25,5.89,67.06,2.35,7.62,1.13,Low,Alto,45.9,45.90042885819427,False,True
22,Other,0.62,2.92,4.07,71.17,0.48,4.32,3.7,Medium,Bajo,51.47,51.47,False,False
16,Male,5.71,7.8,5.3,90.54,1.68,10.93,5.22,High,Alto,83.37,83.36772220198995,False,True
16,Male,4.28,2.27,6.34,78.86,4.13,5.82,1.54,Medium,Medio,47.17,47.17,False,False
21,Male,0.13,5.42,7.47,81.89,2.0,1.28,1.15,Medium,Bajo,86.87,86.87,False,False
20,Male,2.01,4.79,5.91,84.36,4.84,7.06,5.05,Medium,Bajo,80.08,80.08,False,False
24,Male,7.37,6.92,6.68,64.13,3.54,9.71,2.34,Low,Alto,39.35,39.35,False,False
17,Female,7.32,9.14,6.54,94.24,1.83,10.23,2.91,Low,Alto,76.02,76.0166620269118,False,True
23,Male,6.39,9.52,4.82,94.53,1.26,7.82,1.43,High,Alto,81.91,81.90815401309386,False,True
20,Female,7.85,2.51,7.12,78.73,3.43,9.33,1.48,Low,Alto,27.37,27.37,False,False
17,Female,6.45,3.36,6.2,85.07,1.51,10.52,4.07,Low,Alto,29.17,29.17,False,False
21,Female,0.08,8.3,8.04,86.4,4.63,3.84,3.76,Medium,Bajo,100.0,105.17843966197064,True,True
23,Male,2.3,5.66,7.45,67.59,0.58,4.76,2.46,Medium,Bajo,90.29,90.29019200488388,False,True
19,Male,0.24,5.08,4.56,64.5,0.14,3.5,3.26,Medium,Bajo,62.07,62.07,False,False
17,Male,0.75,7.4,6.44,60.83,1.11,3.69,2.94,Medium,Bajo,85.83,85.83,False,False
20,Male,1.75,6.42,7.51,96.52,3.03,6.23,4.48,Medium,Bajo,98.94,98.94,False,False
17,Female,4.03,9.74,4.44,73.83,4.17,9.34,5.31,High,Medio,86.94,86.94,False,False
17,Male,6.78,6.26,7.96,63.43,0.85,11.61,4.83,Low,Alto,51.59,51.59,False,False
21,Female,6.9,5.19,5.11,78.63,2.92,7.92,1.02,Low,Alto,41.38,41.38,False,False
24,Female,4.93,5.89,6.52,63.03,0.72,6.43,1.5,Medium,Medio,52.24,52.24,False,False
19,Female,7.0,7.8,8.2,63.41,2.82,10.58,3.58,Low,Alto,74.05,74.05329433761166,False,True
21,Male,4.0,6.51,6.86,79.56,0.09,9.26,5.26,Medium,Medio,69.82,69.82,False,False
22,Male,7.11,6.82,6.12,80.35,2.79,9.29,2.18,Low,Alto,50.22,50.22300618241369,False,True
21,Female,3.63,9.74,4.03,83.21,2.61,9.02,5.39,High,Medio,96.02,96.02,False,False
23,Female,2.22,6.57,4.67,86.25,0.21,3.77,1.55,Medium,Bajo,92.51,92.51479498377525,False,True
19,Male,7.33,4.42,6.89,86.73,3.45,8.69,1.36,Low,Alto,41.15,41.15,False,False
16,Male,3.1,7.22,6.47,77.32,2.86,8.67,5.57,Medium,Medio,89.22,89.22,False,False
22,Male,4.03,6.94,5.82,85.74,3.12,5.84,1.81,Medium,Medio,72.83,72.83,False,False
18,Female,2.63,1.12,8.62,72.19,2.65,5.95,3.32,Medium,Bajo,53.65,53.65,False,False
21,Male,5.3,5.21,5.66,77.65,3.61,7.93,2.63,Low,Medio,51.91,51.91,False,False
17,Female,7.96,7.69,6.69,75.73,2.63,9.7,1.74,Low,Alto,58.48,58.47801400812924,False,True
24,Male,0.2,5.49,6.84,73.16,4.61,4.36,4.16,Medium,Bajo,70.35,70.35,False,False
16,Female,7.2,8.02,6.64,69.54,4.72,13.02,5.82,Low,Alto,63.05,63.04908827482368,False,True
21,Female,0.03,5.06,6.39,63.14,3.63,4.32,4.29,Medium,Bajo,81.36,81.36,False,False
21,Female,2.91,9.85,5.69,80.24,4.56,5.68,2.77,High,Medio,97.38,97.38,False,False
20,Male,1.35,3.64,8.54,81.49,4.62,5.91,4.56,Medium,Bajo,86.38,86.38,False,False
20,Male,6.06,1.83,6.25,73.45,1.31,7.78,1.72,Low,Alto,30.14,30.14,False,False
16,Male,0.4,4.87,6.64,99.03,4.97,4.3,3.9,Medium,Bajo,80.75,80.75,False,False
20,Female,4.43,5.88,7.28,82.28,1.34,7.78,3.35,Medium,Medio,71.68,71.68,False,False
17,Female,2.36,4.14,4.34,95.56,0.09,5.16,2.8,Medium,Bajo,61.96,61.96,False,False
22,Female,1.07,3.18,7.91,82.8,4.81,5.77,4.7,Medium,Bajo,73.03,73.03,False,False
18,Male,6.17,7.05,6.56,67.6,1.12,7.76,1.59,Low,Alto,75.28,75.27733383777644,False,True
19,Female,1.74,4.39,7.29,98.98,2.92,5.4,3.66,Medium,Bajo,79.08,79.08,False,False
18,Male,1.79,6.68,7.86,95.41,4.85,7.06,5.27,Medium,Bajo,97.06,97.06,False,False
18,Female,2.2,8.01,8.37,78.85,0.25,4.21,2.01,Medium,Bajo,100.0,100.0,False,False
19,Male,4.69,7.85,5.96,69.72,1.35,7.01,2.32,High,Medio,75.05,75.05,False,False
20,Female,5.28,4.38,8.06,68.91,3.04,9.58,4.3,Low,Medio,56.15,56.15,False,False
16,Male,0.14,6.11,5.29,92.24,3.81,5.0,4.86,Medium,Bajo,74.52,74.52,False,False
19,Male,1.93,5.05,7.3,62.76,4.04,4.35,2.42,Medium,Bajo,77.38,77.38,False,False
23,Female,3.45,8.84,4.51,85.52,4.42,6.25,2.8,High,Medio,78.1,78.1,False,False
22,Male,2.66,8.91,4.1,85.61,0.84,7.36,4.7,High,Bajo,86.48,86.48,False,False
24,Female,7.07,4.09,4.48,67.3,1.85,9.5,2.43,Low,Alto,34.03,34.03235269194346,False,True
20,Female,6.3,1.83,5.6,88.2,3.57,10.63,4.33,Low,Alto,23.93,23.93,False,False
19,Female,5.01,2.51,4.16,88.22,3.58,6.8,1.79,Low,Medio,49.9,49.8972094872685,False,True
23,Male,2.7,4.3,7.15,74.0,1.54,5.76,3.06,Medium,Bajo,72.5,72.5,False,False
24,Female,5.61,6.08,5.58,79.34,1.52,10.05,4.44,Low,Alto,50.4,50.4,False,False
22,Female,6.75,6.91,7.68,93.31,1.6,10.05,3.3,Low,Alto,82.26,82.26101186135013,False,True
22,Male,4.76,3.98,4.23,80.93,4.46,5.86,1.1,Medium,Medio,45.67,45.666515277131936,False,True
20,Female,6.28,7.01,5.08,84.73,4.55,9.31,3.03,High,Alto,70.21,70.21112120909112,False,True
19,Male,5.99,9.44,6.04,76.51,0.07,8.43,2.44,Low,Alto,81.57,81.56577854612104,False,True
16,Male,4.57,6.87,5.91,65.98,1.63,6.08,1.51,Medium,Medio,63.11,63.11,False,False
22,Male,2.5,2.43,4.65,99.92,1.96,3.55,1.05,Medium,Bajo,62.7,62.7,False,False
16,Male,5.97,6.22,8.97,81.26,4.91,7.2,1.23,Low,Alto,67.58,67.58,False,False
16,Male,1.65,5.88,5.42,73.46,4.72,7.4,5.75,Medium,Bajo,93.02,93.02392390435298,False,True
20,Female,6.24,8.84,7.61,88.55,3.14,10.99,4.75,Low,Alto,86.49,86.48766053869787,False,True
24,Female,6.44,4.15,5.1,84.83,0.23,12.14,5.7,Low,Alto,38.21,38.21,False,False
21,Male,6.58,4.81,8.39,69.32,0.96,8.15,1.57,Low,Alto,58.07,58.06529505715372,False,True
18,Female,3.78,6.39,5.94,95.08,2.17,7.63,3.85,Medium,Medio,88.39,88.39065812357094,False,True
18,Female,1.54,5.72,8.5,62.84,4.8,2.96,1.42,Medium,Bajo,91.91,91.91,False,False
22,Female,0.8,7.47,5.71,84.23,0.47,1.93,1.13,High,Bajo,91.72,91.72,False,False
21,Female,5.95,1.36,4.04,79.12,3.96,9.28,3.33,Low,Alto,21.4,21.4,False,False
24,Female,7.09,6.07,6.59,72.73,0.96,11.32,4.23,Low,Alto,43.2,43.2,False,False
21,Male,5.21,2.1,6.62,93.06,2.54,6.53,1.32,Low,Medio,46.23,46.23,False,False
20,Male,1.15,3.84,4.6,86.25,3.83,3.98,2.83,Medium,Bajo,72.24,72.24,False,False
22,Male,7.48,6.95,5.17,90.38,3.46,8.93,1.45,Low,Alto,44.69,44.69,False,False
16,Female,7.91,2.42,7.92,76.59,3.88,10.72,2.81,Low,Alto,25.3,25.3,False,False
22,Male,3.47,3.78,4.18,97.7,4.07,6.83,3.36,Medium,Medio,59.64,59.64,False,False
18,Female,4.76,7.33,6.45,73.79,1.53,7.45,2.69,Medium,Medio,83.37,83.37,False,False
24,Male,6.22,6.86,6.65,81.24,1.82,10.1,3.88,Low,Alto,67.03,67.03,False,False
21,Female,5.89,1.82,7.44,97.35,4.08,9.81,3.92,Low,Alto,42.42,42.42,False,False
24,Male,7.74,6.2,4.19,63.33,0.19,10.4,2.66,Low,Alto,31.32,31.32,False,False
20,Male,0.92,2.33,6.93,64.35,2.57,3.87,2.95,Medium,Bajo,58.51,58.51,False,False
22,Male,4.65,3.27,4.02,99.77,4.6,7.86,3.21,Medium,Medio,46.13,46.13,False,False
19,Male,5.54,5.13,5.33,98.86,4.43,8.42,2.88,Low,Alto,59.56,59.56,False,False
22,Male,7.12,1.98,6.5,90.87,4.02,11.92,4.8,Low,Alto,30.9,30.9,False,False
16,Female,6.31,8.97,7.72,79.37,0.11,8.69,2.38,Low,Alto,89.16,89.15537575782855,False,True
22,Male,7.82,2.49,4.63,80.24,4.44,13.11,5.29,Low,Alto,8.3,8.3,False,False
23,Male,4.1,8.03,4.85,70.29,4.56,6.76,2.66,High,Medio,70.99,70.99,False,False
20,Female,6.65,8.47,7.35,77.31,3.32,11.27,4.62,Low,Alto,74.64,74.64291181274325,False,True
17,Male,3.42,9.95,5.87,77.25,1.49,8.84,5.42,High,Medio,87.63,87.63,False,False
20,Female,3.38,4.86,7.12,61.44,2.45,8.82,5.44,Medium,Medio,66.69,66.69,False,False
21,Other,2.03,8.87,8.99,78.13,3.81,5.29,3.26,Medium,Bajo,100.0,100.0,False,False
17,Male,6.0,8.82,8.18,79.19,4.07,8.83,2.83,Low,Alto,91.61,91.60851790855456,False,True
